id	text	misogynous	misogyny_category	target
1308	@WGladstone Maybe this is what you wanted: “What a gross skank! Ever hear of a pocket?” Better? 😘	1	discredit	active
1192	@SantinaDiMaggio happy birthday ya lil freak! I hope you get the spankings you deserve 😘😘😘	1	sexual_harassment	active
1820	@meanwhile_0 eats entire bags of dicks. Like, seriously. I've seen him eat an entire bag of disembodied cocks. He's a ravenous cunt m8	0	0	0
11	@AnisaJomha ice has more talent in his ejeculated sperm than you do in ur whole body please shut the fuck up and go suck idubbz dick u cunt	1	sexual_harassment	active
1762	A bitch out of the hell hole	1	discredit	active
463	'Didn't know I was dating a freaking two year old pussy bitch'	1	sexual_harassment	active
3452	@SecondCaptains nice new signage. Are you not concerned by Beatlemania -style hysterical crowds crongregating on you… https://t.co/BQ7EK4hNyN	0	0	0
123	Happy 21st Birthday to my Slut🤘🏾🎂 you already know what we on😈 @Rambo400_	1	discredit	active
3465	@ewjo03 Women died bc male doctors who knew nothing about women thought they were just “hysterical”	0	0	0
3055	When you stick it in the wrong hole on 'accident' https://t.co/KHAxEv48Bb	0	0	0
2939	When someone ugly tells you they're out of your league https://t.co/B0usHtGGzR	0	0	0
458	Ima end up fighting this bitch fr !! You getting on my nerves lil hoe !!	1	sexual_harassment	active
1520	@CNBC Hillary Harvey Weinstein Clinton. One was raping vulnerable woman and the old bitch was planning to rape America.	1	discredit	active
1982	@embedded_iot I tell you what... I could fall down the rabbit hole of collecting old medical stuff! Gorgeous!	0	0	0
786	knuckle up cause I'll fight for mines Yo pussy petty, U wasting time .. U seasonal, part time U get fucked up fuckin w/ mine U lil bitch	1	discredit	active
3161	If a guy doesn't have a psycho ex, then you know his dick game weak AF.	0	0	0
3701	@whorligram @Override__ @Liberienne I mean all women have fathers. Not all men have daughters so 'daughter issue' i… https://t.co/br1SqrBFrs	0	0	0
3181	When they tell you 'just be yourself' so you show them what a piece of shit you really are...	0	0	0
679	@iDliciouz Good bitch I’m happy u got dumped u a hoe stupid bitch u ugly u gonna b alone forever stupid hoe	1	discredit	active
1054	Don't fucking toy with me #WomenSuck	1	dominance	passive
2865	When he tells you 'be a good girl and cum for daddy' https://t.co/39i8vHSiYS	0	0	0
881	Shoutout to all the girls that can't go swimming this summer cause their body will wash off...	1	discredit	passive
3832	“Looks like you but in skank form” 😂	0	0	0
1830	@jre_93 And the only one digging a hole of ignorance is you... sad. I hope you are not teaching your child hate .. but I am sure you are	0	0	0
160	I need some new Atl hoes for the summer... Where the Atl bitches at	1	discredit	passive
2873	Co worker- happy hump day! Me- https://t.co/FgLqvnMhFf	0	0	0
690	You rawin that hoe & that pussy dirty	1	discredit	active
519	I really wanna get a rich, married woman pregnant cause my kid deserves the best and a dad that actually cares	1	sexual_harassment	passive
1471	@TINAHILLSTROM1 @KeithOlbermann Tina, you willfully ignorant somnabulist kunt, have a beer	1	discredit	active
943	@rosemcgowan Everyone knows women are too dramatic and hysterical. https://t.co/57Ecd8LyVh	1	stereotype	passive
3434	So not wanting to be groped = crushing men. Dear god. And women get accused of being hysterical & irrational https://t.co/mmMF9WsDmr	0	0	0
3051	RT @valentinaveshi: My kind of Pokemon presented by the best: @Yourfuckboy1 https://t.co/lJ68uo0xrG	0	0	0
809	If your girlfriend doesn't like that bitch, you don't talk to that bitch.	1	discredit	active
933	A woman reinforces the trope of women as hysterical while calling sexual assault allegations witch hunts (wrong all… https://t.co/bsKm80lf9L	1	stereotype	passive
3365	Not all men care about how sexy you are.Some men wait to hear what you say. Most men fall for ignorance.Real men praise intelligence.	0	0	0
1802	@chiefrepublic1 @TandtheB LOL... they didn't applaud a rape threat.. .how long are you going to ride that shit?	0	0	0
3567	When a clingy mutha fucka keeps tryna touch you https://t.co/i6R46vdzpU	0	0	0
968	If feminazis put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay.	1	dominance	passive
3498	#nowPlaying Regain Your Poise Hysterical Woman by KINDRED SHINS (from Yes To Rioting Notoriety' 2013). The Lon… https://t.co/RYE9xX44ED	0	0	0
3888	I like chilling with women that like women that like men that don’t act like bitch ass niggas	0	0	0
3123	When she says she only dates black guys https://t.co/sRVduKYg6L	0	0	0
3324	@MarcStarvaggi thank you for liking my 'not all men' tweet btw	0	0	0
2687	I feel like I should be featured at this camp https://t.co/dA2RSlrtD7	0	0	0
3844	I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?) https://t.co/njFKNDSHZw	0	0	0
1347	i convince myself that im not a bad person and then call an old lady a stupid cunt bitch for biking in the road	1	discredit	active
1534	@shanatrenee @kikikatt_ @tamikianicole @_aemart3 @GoodGollyMahli bitch that was same rape case from last year try again	1	derailing	active
370	When you like her but the pussy is just a little loose for your liking https://t.co/7Qx9PVWTB2	1	stereotype	passive
3505	if i ever met taylor she would be like : get this hysterical girl away from me.....and frankly i'd agree w her	0	0	0
3275	@SeibaaHomu They get mad at women like us for not feeling comfortable around men alone because 'not all men are lik… https://t.co/o1oTh78IEt	0	0	0
2654	No comment 😊 https://t.co/eDs3kmu6sd	0	0	0
1450	And most the women they whores Hollywood or not lesbian or not young old ugly or not married or not they got five men for 5 reasons 100	1	stereotype	passive
404	You gotta throw glitter after that. Bitch pussy must be SERIOUS.	1	sexual_harassment	passive
1273	Everyone hates chelsea - whore skank https://t.co/BBHL8bl9tL	1	discredit	active
1531	No one fucking assumes rape is gonna happen you stupid lil bitch https://t.co/a2ZhqIX9Hi	1	discredit	active
1089	I'm just as bitter as the day it happened. FUCK YOU! #GoDie #WomenSuck	1	sexual_harassment	passive
599	Every time I hear a women slut-shame another women for what their wearing I can’t help but think “Bitch you wack as fuck.”	1	discredit	passive
900	Women bleed so much because God realized he made a mistake and is trying to kill them. Right|	1	discredit	passive
3896	The bitch flipped millions for em she deserved it..most women would've jacked it off https://t.co/6VBFwuWiDS	0	0	0
1236	Says the bitch wit a HAT, WEAVE, & a FULL FACE, in her ICON.... lol fucc outta here you SEWER RAT, GUTTER SLUT, TRO… https://t.co/QmNBWN6uR7	1	discredit	active
3596	When you're drunk and you tell your friends you're gonna text your ex https://t.co/Tq1XaQWdhl	0	0	0
1667	Don't fix yo mouth to say whatchu gone do, I told that hoe bitch u know ion play that!	1	discredit	active
2018	...we need to be the ones to ensure this culture of rape, and this belief that power gives you entitlement ends with this generation...	0	0	0
3743	@dwpandme @ZJemptv Well, not all women are the same, obviously. Not all men are the same. But physically resembling… https://t.co/ZSBn4bdMSi	0	0	0
2474	#StopChildAbuse The next social movement will be about stopping women who abuse children. It is a real problem. http://t.co/6n4V9kBtya	0	0	0
3708	If women say all men, don’t be an asshole and say ”Not all men”. Just man up, treat them with respect, let your... https://t.co/KneTTPq5ED	0	0	0
1843	@TheRoyalBlock @googlecloud Yeah, you can get one free 600MB ram one.	0	0	0
1049	Come on everyone spread the word! Let's get WomenSuckk big! #retweetthisone	1	dominance	passive
952	@MsBlaireWhite Just watched the video, I thought Candace’s behaviour was shocking. The woman is hysterical, you did well Blaire.	1	stereotype	active
3557	Her- I thought we had something special Me- https://t.co/47EiVAKL5F	0	0	0
2729	Idk thems the rules. I don't make them I just spread awareness https://t.co/345tdJpLA3	0	0	0
3638	Oh go and beat up another woman you boring cunt. https://t.co/ZfuqRTk30q	0	0	0
1711	Blac Chyna is straight trash and an abomination to women everywhere. Don’t @ me cause I don’t care. Hoe responsibly, bitches.	1	discredit	active
142	@Jedi_sluts I moan as I watch your perfect blue pussy descend upon my big dick.	1	sexual_harassment	active
141	Her hairy old cunt gets drilled by stiff dick https://t.co/XmxvbBs6Io	1	sexual_harassment	active
2322	Cressida Dick: A Profile Here, we profile the woman who is heading up the capital's police forc .. https://t.co/F7cCJ7zXHu	0	0	0
3782	@taball1 This isn't a 'not all men' bullshit you talking about. This is clearly a 'you mother fuckers' deal. Y'all here is not appropriate.	0	0	0
1842	Hope you told him you will “stand” with efforts to dismantle Clinton library for his abuse and rape(s) of women. https://t.co/wMYDra7u0w	0	0	0
1840	@_elstrang @giorgia_stevens A slightest sound are you joking! That horrendous heave and huffing and puffing down my ear hole	0	0	0
430	I'm just sitting on the train, have a hard dick and would like to wank a horny girl on the big tits 💦💦💦💦💦💦💦💦💦💦💦	1	sexual_harassment	passive
190	The only person with a vagina that I value is my MOTHER, and even she is a dumb retard. Women are oNLY good for making babies.#	1	stereotype	passive
4008	 'Foster mum saying 'European women are stupid alcoholics' is the basic attitude of her culture's numerous rape gangs https://t.co/UvqQTs0tPg	1	discredit	passive
3276	When women point out the shitty things men do n u say 'but not all men', u sound like a cop saying 'but not all cops'. Sound dumb don't it?	0	0	0
235	literally you keep minseok’s name out of your dirty whore mouth you can shit talk me all you want you cunt but leave him alone.	1	discredit	active
3059	@themeredith 💀💀💀	0	0	0
1491	Why is thos racist,homophobic whore @Camila_Cabello getting so much success all of the sudden ? Like go away ugly cunt.	1	discredit	active
3477	@JuliaHB1 @IsabelOakeshott Does that mean the accounts of other women in more junior positions be dismissed as 'hysterical'?	0	0	0
3141	When daddy leaves cute notes for you https://t.co/SfxgxFHOVy	0	0	0
2075	No Woman Is Immune https://t.co/ghP1kHsYs0 #rape #sexualabuse https://t.co/s3RAzWVteT	0	0	0
1683	@xXKristyP Ok hoe or whore you choose sweetie?	1	discredit	active
2889	I find great peace in knowing at the end of the day, I'm the only one I truly trust	0	0	0
1251	now what i can say, not all men are trash. maybe the woman who said it itself, is trash.	1	discredit	active
712	Hoes ain't shit I'll die happy lonely..... Kuz I'll be damn if I trust another bitch who don't make her own money.......	1	discredit	active
2240	https://t.co/Q4CRFHSgGi https://t.co/ywh5j97YuJ Harvey Weinstein: More women accuse Hollywood producer of rape https://t.co/ZCoSAY8Z9R https://t.co/5Q38IViAYW	0	0	0
1257	LMFAO , you trying hard hun . You & your skank friend can’t reach to me & my girls level bitch bye.	1	discredit	active
93	@PrisonPlanet Telemarketer did same to me called me a whore and said he would rape me. Nice.	1	sexual_harassment	active
3793	@maleduckplural 😂at least now you know, not all men like this but maybe go a lil easier on the ones shooting with w… https://t.co/fk6RPVmxJV	0	0	0
728	My bitch so bad that I don’t even go to sleep!! Pussy so good it make you wanna buy a ring #Guwop	1	discredit	active
1376	if them bitches take a pic with Bey (which i highly doubt) i will forever shut my whore mouth	1	discredit	passive
3385	@MollyReid_ I bet you were, you SKANK! 😭	0	0	0
3615	@senji @KTTunstall Actually I do think women should be reclaiming 'cunt'. It's past time.	0	0	0
3935	@awzurcher Women don't WANT to be sacred. That is some patriarchal controlling virgin/whore bullshit.	0	0	0
2455	@bryn_adams oh ya because in 2009 14% of America said they cared/supported women's rights	0	0	0
551	Girls that wear sundresses make my penis smile	1	sexual_harassment	passive
1528	@_Tortugas It's sad cause what if she was telling the truth about rape :/ it should still be investigated but the bitch is crazy lol	1	discredit	active
2760	I don't go on dates, I make dick appointments	0	0	0
137	Getting her pussy and ass ate at the same time , now that's goals bitch	1	sexual_harassment	passive
436	Let me be crude for a minute. Davis women ultimately like dick and hard.	1	sexual_harassment	passive
112	Eric Cartman: How 'bout we sing, 'Kyle's Mom is a stupid bitch' in D Minor.	1	discredit	active
2027	@AJEnglish What do you expect, they were captive of Muslims following the Qur'an. It allows rape and murder of captive infidels. Read your own book and that it does.	0	0	0
